CAMPO_SIH,CATEGORIA,AÑO,VOLUMEN_ORIGINAL_PETROLEO_MMB,VOLUMEN_ORIGINAL_GAS_MMMPC
SAN ANDRES,1P,2017,1404.542885,1701.287927
SAN ANDRES,1P,2018,1404.542886,1701.287886
SAN ANDRES,1P,2019,1404.542885,1701.287927
SAN ANDRES,1P,2020,1404.542885,1701.287927
SAN ANDRES,1P,2021,1404.52988,1701.272174
SAN ANDRES,1P,2022,1404.598421,1701.355202
SAN ANDRES,1P,2023,1404.598421,1701.355202
SAN ANDRES,1P,2024,1404.598421,1701.355202
SAN ANDRES,2P,2010,1421.990269,1723.587648
SAN ANDRES,2P,2011,1421.990269,1723.587648
SAN ANDRES,2P,2012,1421.990269,1723.587648
SAN ANDRES,2P,2013,1421.990269,1723.582308
SAN ANDRES,2P,2014,1421.990269,1724.37163
SAN ANDRES,2P,2015,1421.990269,1724.37163
SAN ANDRES,2P,2016,1422.049016,1724.389321
SAN ANDRES,2P,2017,1422.049016,1724.389321
SAN ANDRES,2P,2018,1422.048986,1724.389286
SAN ANDRES,2P,2019,1422.049016,1724.389321
SAN ANDRES,2P,2020,1422.049016,1724.389321
SAN ANDRES,2P,2021,1422.035848,1724.373354
SAN ANDRES,2P,2022,1422.105244,1724.45751
SAN ANDRES,2P,2023,1422.105244,1724.45751
SAN ANDRES,2P,2024,1422.105244,1724.45751
SAN ANDRES,3P,2010,1421.990269,1723.587648
SAN ANDRES,3P,2011,1421.990269,1723.587648
SAN ANDRES,3P,2012,1421.990269,1723.587648
SAN ANDRES,3P,2013,1421.990269,1723.582308
SAN ANDRES,3P,2014,1421.990269,1724.37163
SAN ANDRES,3P,2015,1421.990269,1724.37163
SAN ANDRES,3P,2016,1422.049016,1724.389321
SAN ANDRES,3P,2017,1422.049016,1724.389321
SAN ANDRES,3P,2018,1422.048986,1724.389286
SAN ANDRES,3P,2019,1422.049016,1724.389321
SAN ANDRES,3P,2020,1422.049016,1724.389321
SAN ANDRES,3P,2021,1422.035848,1724.373354
SAN ANDRES,3P,2022,1422.105244,1724.45751
SAN ANDRES,3P,2023,1422.105244,1724.45751
SAN ANDRES,3P,2024,1422.105244,1724.45751
SAN BERNARDO,1P,2010,0.0,18.49164
SAN BERNARDO,1P,2011,0.0,18.49164
SAN BERNARDO,1P,2012,0.0,26.843182
SAN BERNARDO,1P,2013,0.0,33.765389
SAN BERNARDO,1P,2014,0.0,39.26208
SAN BERNARDO,1P,2015,0.0,39.26208
SAN BERNARDO,1P,2016,0.0,39.338395
SAN BERNARDO,1P,2020,0.0,44.199
SAN BERNARDO,1P,2021,0.0,44.199
SAN BERNARDO,1P,2022,0.0,44.199
SAN BERNARDO,1P,2023,0.0,44.199
SAN BERNARDO,1P,2024,0.0,44.199
SAN BERNARDO,2P,2010,0.0,18.834078
SAN BERNARDO,2P,2011,0.0,18.834078
SAN BERNARDO,2P,2012,0.0,28.856421
SAN BERNARDO,2P,2013,0.0,35.335872
SAN BERNARDO,2P,2014,0.0,43.188288
SAN BERNARDO,2P,2015,0.0,43.188288
SAN BERNARDO,2P,2016,0.0,43.264595
SAN BERNARDO,2P,2020,0.0,98.299
SAN BERNARDO,2P,2021,0.0,98.299
SAN BERNARDO,2P,2022,0.0,98.299
SAN BERNARDO,2P,2023,0.0,98.299
SAN BERNARDO,2P,2024,0.0,98.299
SAN BERNARDO,3P,2010,0.0,20.498796
SAN BERNARDO,3P,2011,0.0,20.498796
SAN BERNARDO,3P,2012,0.0,30.19858
SAN BERNARDO,3P,2013,0.0,39.26208
SAN BERNARDO,3P,2014,0.0,48.292358
SAN BERNARDO,3P,2015,0.0,48.292358
SAN BERNARDO,3P,2016,0.0,48.368655
SAN BERNARDO,3P,2020,0.0,123.729
SAN BERNARDO,3P,2021,0.0,123.729
SAN BERNARDO,3P,2022,0.0,123.729
SAN BERNARDO,3P,2023,0.0,123.729
SAN BERNARDO,3P,2024,0.0,123.729
SAN DIEGO CHICONCILLO,1P,2010,44.556955,25.016869
SAN DIEGO CHICONCILLO,1P,2011,44.556955,25.016869
SAN DIEGO CHICONCILLO,1P,2012,44.556955,25.016869
SAN DIEGO CHICONCILLO,1P,2013,44.556955,25.016869
SAN DIEGO CHICONCILLO,1P,2014,44.556955,25.016869
SAN DIEGO CHICONCILLO,1P,2015,44.556955,25.016869
SAN DIEGO CHICONCILLO,1P,2016,44.556955,25.01682
SAN DIEGO CHICONCILLO,1P,2017,44.556955,25.01682
SAN DIEGO CHICONCILLO,1P,2018,44.556955,25.01682
SAN DIEGO CHICONCILLO,1P,2019,44.556955,25.01682
SAN DIEGO CHICONCILLO,1P,2020,44.556955,25.01682
SAN DIEGO CHICONCILLO,1P,2021,44.556543,25.016588
SAN DIEGO CHICONCILLO,1P,2022,44.558717,25.017809
SAN DIEGO CHICONCILLO,1P,2023,44.558717,25.017809
SAN DIEGO CHICONCILLO,1P,2024,0.0,0.0
SAN DIEGO CHICONCILLO,2P,2010,44.556955,25.016869
SAN DIEGO CHICONCILLO,2P,2011,44.556955,25.016869
SAN DIEGO CHICONCILLO,2P,2012,44.556955,25.016869
SAN DIEGO CHICONCILLO,2P,2013,44.556955,25.016869
SAN DIEGO CHICONCILLO,2P,2014,44.556955,25.016869
SAN DIEGO CHICONCILLO,2P,2015,44.556955,25.016869
SAN DIEGO CHICONCILLO,2P,2016,44.556955,25.01682
SAN DIEGO CHICONCILLO,2P,2017,44.556955,25.01682
SAN DIEGO CHICONCILLO,2P,2018,44.556955,25.01682
SAN DIEGO CHICONCILLO,2P,2019,44.556955,25.01682
SAN DIEGO CHICONCILLO,2P,2020,44.556955,25.01682
SAN DIEGO CHICONCILLO,2P,2021,44.556543,25.016588
SAN DIEGO CHICONCILLO,2P,2022,44.558717,25.017809
SAN DIEGO CHICONCILLO,2P,2023,44.558717,25.017809
SAN DIEGO CHICONCILLO,2P,2024,0.0,0.0
SAN DIEGO CHICONCILLO,3P,2010,44.556955,25.016869
SAN DIEGO CHICONCILLO,3P,2011,44.556955,25.016869
SAN DIEGO CHICONCILLO,3P,2012,44.556955,25.016869
SAN DIEGO CHICONCILLO,3P,2013,44.556955,25.016869
SAN DIEGO CHICONCILLO,3P,2014,44.556955,25.016869
SAN DIEGO CHICONCILLO,3P,2015,44.556955,25.016869
SAN DIEGO CHICONCILLO,3P,2016,44.556955,25.01682
SAN DIEGO CHICONCILLO,3P,2017,44.556955,25.01682
SAN DIEGO CHICONCILLO,3P,2018,44.556955,25.01682
SAN DIEGO CHICONCILLO,3P,2019,44.556955,25.01682
SAN DIEGO CHICONCILLO,3P,2020,44.556955,25.01682
SAN DIEGO CHICONCILLO,3P,2021,44.556543,25.016588
SAN DIEGO CHICONCILLO,3P,2022,44.558717,25.017809
SAN DIEGO CHICONCILLO,3P,2023,44.558717,25.017809
SAN DIEGO CHICONCILLO,3P,2024,0.0,0.0
SAN NICOLAS,1P,2010,0.24959,0.080858
SAN NICOLAS,1P,2011,0.24959,0.080858
SAN NICOLAS,1P,2012,0.24959,0.080858
SAN NICOLAS,1P,2013,0.24959,0.080858
SAN NICOLAS,1P,2014,0.24959,0.080858
SAN NICOLAS,1P,2015,0.24959,0.080858
SAN NICOLAS,1P,2016,0.24959,0.080858
SAN NICOLAS,1P,2017,0.24959,0.080858
SAN NICOLAS,1P,2018,0.24959,0.080858
SAN NICOLAS,1P,2019,0.24959,0.080858
SAN NICOLAS,1P,2020,0.24959,0.080861
SAN NICOLAS,1P,2021,0.249588,0.08086
SAN NICOLAS,1P,2022,0.2496,0.080864
SAN NICOLAS,1P,2023,0.2496,0.080864
SAN NICOLAS,2P,2010,0.24959,0.080858
SAN NICOLAS,2P,2011,0.24959,0.080858
SAN NICOLAS,2P,2012,0.24959,0.080858
SAN NICOLAS,2P,2013,0.24959,0.080858
SAN NICOLAS,2P,2014,0.24959,0.080858
SAN NICOLAS,2P,2015,0.24959,0.080858
SAN NICOLAS,2P,2016,0.24959,0.080858
SAN NICOLAS,2P,2017,0.24959,0.080858
SAN NICOLAS,2P,2018,0.24959,0.080858
SAN NICOLAS,2P,2019,0.24959,0.080858
SAN NICOLAS,2P,2020,0.24959,0.080861
SAN NICOLAS,2P,2021,0.249588,0.08086
SAN NICOLAS,2P,2022,0.2496,0.080864
SAN NICOLAS,2P,2023,0.2496,0.080864
SAN NICOLAS,3P,2010,0.24959,0.080858
SAN NICOLAS,3P,2011,0.24959,0.080858
SAN NICOLAS,3P,2012,0.24959,0.080858
SAN NICOLAS,3P,2013,0.24959,0.080858
SAN NICOLAS,3P,2014,0.24959,0.080858
SAN NICOLAS,3P,2015,0.24959,0.080858
SAN NICOLAS,3P,2016,0.24959,0.080858
SAN NICOLAS,3P,2017,0.24959,0.080858
SAN NICOLAS,3P,2018,0.24959,0.080858
SAN NICOLAS,3P,2019,0.24959,0.080858
SAN NICOLAS,3P,2020,0.24959,0.080861
SAN NICOLAS,3P,2021,0.249588,0.08086
SAN NICOLAS,3P,2022,0.2496,0.080864
SAN NICOLAS,3P,2023,0.2496,0.080864
SAN PABLO,1P,2010,0.0,61.379782
SAN PABLO,1P,2011,0.0,61.379782
SAN PABLO,1P,2012,0.0,61.379782
SAN PABLO,1P,2013,0.0,61.379782
SAN PABLO,1P,2014,0.0,61.379782
SAN PABLO,1P,2015,0.0,61.379782
SAN PABLO,1P,2016,0.0,61.37966
SAN PABLO,1P,2017,0.0,61.37966
SAN PABLO,1P,2018,0.0,61.37966
SAN PABLO,1P,2019,0.0,61.37966
SAN PABLO,1P,2020,0.0,61.37966
SAN PABLO,1P,2021,0.0,61.379092
SAN PABLO,1P,2022,0.0,64.004451
SAN PABLO,1P,2023,0.0,64.004451
SAN PABLO,1P,2024,0.0,64.004451
SAN PABLO,2P,2010,0.0,61.379782
SAN PABLO,2P,2011,0.0,61.379782
SAN PABLO,2P,2012,0.0,61.379782
SAN PABLO,2P,2013,0.0,61.379782
SAN PABLO,2P,2014,0.0,61.379782
SAN PABLO,2P,2015,0.0,61.379782
SAN PABLO,2P,2016,0.0,61.37966
SAN PABLO,2P,2017,0.0,61.37966
SAN PABLO,2P,2018,0.0,61.37966
SAN PABLO,2P,2019,0.0,61.37966
SAN PABLO,2P,2020,0.0,61.37966
SAN PABLO,2P,2021,0.0,61.379092
SAN PABLO,2P,2022,0.0,64.004451
SAN PABLO,2P,2023,0.0,64.004451
SAN PABLO,2P,2024,0.0,64.004451
SAN PABLO,3P,2010,0.0,67.494416
SAN PABLO,3P,2011,0.0,73.56462
SAN PABLO,3P,2012,0.0,73.56462
SAN PABLO,3P,2013,0.0,74.786333
SAN PABLO,3P,2014,0.0,74.786333
SAN PABLO,3P,2015,0.0,73.56462
SAN PABLO,3P,2016,0.0,73.564474
SAN PABLO,3P,2017,0.0,73.564474
SAN PABLO,3P,2018,0.0,73.564474
SAN PABLO,3P,2019,0.0,73.564474
SAN PABLO,3P,2020,0.0,73.564474
SAN PABLO,3P,2021,0.0,73.563793
SAN PABLO,3P,2022,0.0,76.18977
SAN PABLO,3P,2023,0.0,76.18977
SAN PABLO,3P,2024,0.0,64.004451
SAN PEDRO,1P,2010,0.0,1.113299
SAN PEDRO,1P,2011,0.0,1.113299
SAN PEDRO,1P,2012,0.0,1.113299
SAN PEDRO,1P,2013,0.0,1.113299
SAN PEDRO,1P,2014,0.0,1.113299
SAN PEDRO,1P,2015,0.0,1.113299
SAN PEDRO,1P,2016,0.0,1.113299
SAN PEDRO,1P,2017,0.0,1.113299
SAN PEDRO,1P,2018,0.0,1.1133
SAN PEDRO,2P,2010,0.0,1.113299
SAN PEDRO,2P,2011,0.0,1.113299
SAN PEDRO,2P,2012,0.0,1.113299
SAN PEDRO,2P,2013,0.0,1.113299
SAN PEDRO,2P,2014,0.0,1.113299
SAN PEDRO,2P,2015,0.0,1.113299
SAN PEDRO,2P,2016,0.0,1.113299
SAN PEDRO,2P,2017,0.0,1.113299
SAN PEDRO,2P,2018,0.0,1.1133
SAN PEDRO,3P,2010,0.0,1.113299
SAN PEDRO,3P,2011,0.0,1.113299
SAN PEDRO,3P,2012,0.0,1.113299
SAN PEDRO,3P,2013,0.0,1.113299
SAN PEDRO,3P,2014,0.0,1.113299
SAN PEDRO,3P,2015,0.0,1.113299
SAN PEDRO,3P,2016,0.0,1.113299
SAN PEDRO,3P,2017,0.0,1.113299
SAN PEDRO,3P,2018,0.0,1.1133
SAN RAMON,1P,2010,362.189979,159.023255
SAN RAMON,1P,2011,362.189979,159.023255
SAN RAMON,1P,2012,362.189979,159.023255
SAN RAMON,1P,2013,426.126018,187.095034
SAN RAMON,1P,2014,426.125993,187.095023
SAN RAMON,1P,2015,426.125993,187.095023
SAN RAMON,1P,2016,426.125993,187.094652
SAN RAMON,1P,2017,426.125993,187.094652
SAN RAMON,1P,2018,426.12599,187.09465
SAN RAMON,1P,2019,426.125993,187.094652
SAN RAMON,1P,2020,426.125993,187.094652
SAN RAMON,1P,2021,426.122047,187.09292
SAN RAMON,1P,2022,426.122047,187.09292
SAN RAMON,1P,2023,426.157553,187.108469
SAN RAMON,1P,2024,426.157553,187.108469
SAN RAMON,2P,2010,426.125993,187.095023
SAN RAMON,2P,2011,426.125993,187.095023
SAN RAMON,2P,2012,426.125993,187.095023
SAN RAMON,2P,2013,426.126018,187.095034
SAN RAMON,2P,2014,426.125993,187.095023
SAN RAMON,2P,2015,426.125993,187.095023
SAN RAMON,2P,2016,426.125993,187.094652
SAN RAMON,2P,2017,426.125993,187.094652
SAN RAMON,2P,2018,426.12599,187.09465
SAN RAMON,2P,2019,426.125993,187.094652
SAN RAMON,2P,2020,426.125993,187.094652
SAN RAMON,2P,2021,426.122047,187.09292
SAN RAMON,2P,2022,426.122047,187.09292
SAN RAMON,2P,2023,426.157553,187.108469
SAN RAMON,2P,2024,426.157553,187.108469
SAN RAMON,3P,2010,476.210489,209.085139
SAN RAMON,3P,2011,476.210489,209.085139
SAN RAMON,3P,2012,476.210489,209.085139
SAN RAMON,3P,2013,476.210514,209.08515
SAN RAMON,3P,2014,476.210489,209.085139
SAN RAMON,3P,2015,476.210489,209.085139
SAN RAMON,3P,2016,426.125993,187.094652
SAN RAMON,3P,2017,426.125993,187.094652
SAN RAMON,3P,2018,426.12599,187.09465
SAN RAMON,3P,2019,426.125993,187.094652
SAN RAMON,3P,2020,426.125993,187.094652
SAN RAMON,3P,2021,426.122047,187.09292
SAN RAMON,3P,2022,426.122047,187.09292
SAN RAMON,3P,2023,426.157553,187.108469
SAN RAMON,3P,2024,426.157553,187.108469
SAN ROMAN,1P,2010,0.0,3.361405
SAN ROMAN,1P,2011,0.0,3.361405
SAN ROMAN,1P,2012,0.0,3.361405
SAN ROMAN,1P,2013,0.0,3.361405
SAN ROMAN,1P,2014,0.0,3.361405
SAN ROMAN,1P,2015,0.0,3.361405
SAN ROMAN,1P,2016,0.0,3.361405
SAN ROMAN,1P,2017,0.0,3.361405
SAN ROMAN,1P,2018,0.0,3.361405
SAN ROMAN,1P,2019,0.0,3.361399
SAN ROMAN,1P,2020,0.0,3.361399
SAN ROMAN,1P,2021,0.0,3.361399
SAN ROMAN,1P,2022,0.0,3.361399
SAN ROMAN,1P,2023,0.0,3.361428
SAN ROMAN,1P,2024,0.0,3.361428
SAN ROMAN,2P,2010,0.0,3.361405
SAN ROMAN,2P,2011,0.0,3.361405
SAN ROMAN,2P,2012,0.0,3.361405
SAN ROMAN,2P,2013,0.0,3.361405
SAN ROMAN,2P,2014,0.0,3.361405
SAN ROMAN,2P,2015,0.0,3.361405
SAN ROMAN,2P,2016,0.0,3.361405
SAN ROMAN,2P,2017,0.0,3.361405
SAN ROMAN,2P,2018,0.0,3.361405
SAN ROMAN,2P,2019,0.0,3.361399
SAN ROMAN,2P,2020,0.0,3.361399
SAN ROMAN,2P,2021,0.0,3.361399
SAN ROMAN,2P,2022,0.0,3.361399
SAN ROMAN,2P,2023,0.0,3.361428
SAN ROMAN,2P,2024,0.0,3.361428
SAN ROMAN,3P,2010,0.0,3.361405
SAN ROMAN,3P,2011,0.0,3.361405
SAN ROMAN,3P,2012,0.0,3.361405
SAN ROMAN,3P,2013,0.0,3.361405
SAN ROMAN,3P,2014,0.0,3.361405
SAN ROMAN,3P,2015,0.0,3.361405
SAN ROMAN,3P,2016,0.0,3.361405
SAN ROMAN,3P,2017,0.0,3.361405
SAN ROMAN,3P,2018,0.0,3.361405
SAN ROMAN,3P,2019,0.0,3.361399
SAN ROMAN,3P,2020,0.0,3.361399
SAN ROMAN,3P,2021,0.0,3.361399
SAN ROMAN,3P,2022,0.0,3.361399
SAN ROMAN,3P,2023,0.0,3.361428
SAN ROMAN,3P,2024,0.0,3.361428
SAN VICENTE,1P,2010,0.0,5.727791
SAN VICENTE,1P,2011,0.0,5.727791
SAN VICENTE,1P,2012,0.0,5.727791
SAN VICENTE,1P,2013,0.0,5.727791
SAN VICENTE,1P,2014,0.0,5.727791
SAN VICENTE,1P,2015,0.0,5.727791
SAN VICENTE,1P,2016,0.0,5.727791
SAN VICENTE,1P,2017,0.0,5.727791
SAN VICENTE,1P,2018,0.0,5.727791
SAN VICENTE,2P,2010,0.0,5.727791
SAN VICENTE,2P,2011,0.0,5.727791
SAN VICENTE,2P,2012,0.0,5.727791
SAN VICENTE,2P,2013,0.0,5.727791
SAN VICENTE,2P,2014,0.0,5.727791
SAN VICENTE,2P,2015,0.0,5.727791
SAN VICENTE,2P,2016,0.0,5.727791
SAN VICENTE,2P,2017,0.0,5.727791
SAN VICENTE,2P,2018,0.0,5.727791
SAN VICENTE,3P,2010,0.0,5.742049
SAN VICENTE,3P,2011,0.0,5.742049
SAN VICENTE,3P,2012,0.0,5.742049
SAN VICENTE,3P,2013,0.0,5.742049
SAN VICENTE,3P,2014,0.0,5.742049
SAN VICENTE,3P,2015,0.0,5.742049
SAN VICENTE,3P,2016,0.0,5.742049
SAN VICENTE,3P,2017,0.0,5.742049
SAN VICENTE,3P,2018,0.0,5.742049
SANTA AGUEDA,1P,2010,386.451516,243.337148
SANTA AGUEDA,1P,2011,386.451516,243.337148
SANTA AGUEDA,1P,2012,386.451516,243.337148
SANTA AGUEDA,1P,2013,386.451516,243.337148
SANTA AGUEDA,1P,2014,386.451516,243.337148
SANTA AGUEDA,1P,2015,386.451516,243.337148
SANTA AGUEDA,1P,2016,386.451516,243.336665
SANTA AGUEDA,1P,2017,386.451516,243.336665
SANTA AGUEDA,1P,2018,386.45152,243.33667
SANTA AGUEDA,1P,2019,386.451516,243.336665
SANTA AGUEDA,1P,2020,386.451516,243.336665
SANTA AGUEDA,1P,2021,386.447938,243.334412
SANTA AGUEDA,1P,2022,386.466797,243.346529
SANTA AGUEDA,1P,2023,386.466797,243.346529
SANTA AGUEDA,1P,2024,386.466797,243.346529
SANTA AGUEDA,2P,2010,386.451516,243.337148
SANTA AGUEDA,2P,2011,386.451516,243.337148
SANTA AGUEDA,2P,2012,386.451516,243.337148
SANTA AGUEDA,2P,2013,386.451516,243.337148
SANTA AGUEDA,2P,2014,386.451516,243.337148
SANTA AGUEDA,2P,2015,386.451516,243.337148
SANTA AGUEDA,2P,2016,386.451516,243.336665
SANTA AGUEDA,2P,2017,386.451516,243.336665
SANTA AGUEDA,2P,2018,386.45152,243.33667
SANTA AGUEDA,2P,2019,386.451516,243.336665
SANTA AGUEDA,2P,2020,386.451516,243.336665
SANTA AGUEDA,2P,2021,386.447938,243.334412
SANTA AGUEDA,2P,2022,386.466797,243.346529
SANTA AGUEDA,2P,2023,386.466797,243.346529
SANTA AGUEDA,2P,2024,386.466797,243.346529
SANTA AGUEDA,3P,2010,386.451516,243.337148
SANTA AGUEDA,3P,2011,386.451516,243.337148
SANTA AGUEDA,3P,2012,386.451516,243.337148
SANTA AGUEDA,3P,2013,386.451516,243.337148
SANTA AGUEDA,3P,2014,386.451516,243.337148
SANTA AGUEDA,3P,2015,386.451516,243.337148
SANTA AGUEDA,3P,2016,386.451516,243.336665
SANTA AGUEDA,3P,2017,386.451516,243.336665
SANTA AGUEDA,3P,2018,386.45152,243.33667
SANTA AGUEDA,3P,2019,386.451516,243.336665
SANTA AGUEDA,3P,2020,386.451516,243.336665
SANTA AGUEDA,3P,2021,386.447938,243.334412
SANTA AGUEDA,3P,2022,386.466797,243.346529
SANTA AGUEDA,3P,2023,386.466797,243.346529
SANTA AGUEDA,3P,2024,386.466797,243.346529
SANTA ANA,1P,2010,141.242403,133.862442
SANTA ANA,1P,2011,141.242403,133.862442
SANTA ANA,1P,2012,141.242403,133.862442
SANTA ANA,1P,2013,141.242403,133.862442
SANTA ANA,1P,2014,141.242403,133.862442
SANTA ANA,1P,2015,141.242403,133.862442
SANTA ANA,1P,2016,141.242403,133.862177
SANTA ANA,1P,2017,141.242403,133.862177
SANTA ANA,1P,2018,141.2424,133.862177
SANTA ANA,1P,2019,141.242403,133.862177
SANTA ANA,1P,2020,141.242403,133.862177
SANTA ANA,1P,2021,141.241096,133.861105
SANTA ANA,1P,2022,141.241096,133.860938
SANTA ANA,1P,2023,141.252864,133.87207
SANTA ANA,1P,2024,141.252864,133.87207
SANTA ANA,2P,2010,141.242403,133.862442
SANTA ANA,2P,2011,141.242403,133.862442
SANTA ANA,2P,2012,141.242403,133.862442
SANTA ANA,2P,2013,141.242403,133.862442
SANTA ANA,2P,2014,141.242403,133.862442
SANTA ANA,2P,2015,141.242403,133.862442
SANTA ANA,2P,2016,141.242403,133.862177
SANTA ANA,2P,2017,141.242403,133.862177
SANTA ANA,2P,2018,141.2424,133.862177
SANTA ANA,2P,2019,141.242403,133.862177
SANTA ANA,2P,2020,141.242403,133.862177
SANTA ANA,2P,2021,141.241096,133.861105
SANTA ANA,2P,2022,141.241096,133.860938
SANTA ANA,2P,2023,141.252864,133.87207
SANTA ANA,2P,2024,141.252864,133.87207
SANTA ANA,3P,2010,141.242403,133.862442
SANTA ANA,3P,2011,141.242403,133.862442
SANTA ANA,3P,2012,141.242403,133.862442
SANTA ANA,3P,2013,141.242403,133.862442
SANTA ANA,3P,2014,141.242403,133.862442
SANTA ANA,3P,2015,141.242403,133.862442
SANTA ANA,3P,2016,141.242403,133.862177
SANTA ANA,3P,2017,141.242403,133.862177
SANTA ANA,3P,2018,141.2424,133.862177
SANTA ANA,3P,2019,141.242403,133.862177
SANTA ANA,3P,2020,141.242403,133.862177
SANTA ANA,3P,2021,141.241096,133.861105
SANTA ANA,3P,2022,141.241096,133.860938
SANTA ANA,3P,2023,141.252864,133.87207
SANTA ANA,3P,2024,141.252864,133.87207
SANTA ANITA,1P,2010,0.0,229.996357
SANTA ANITA,1P,2011,0.0,217.941849
SANTA ANITA,1P,2012,0.0,364.588098
SANTA ANITA,1P,2013,0.0,364.588098
SANTA ANITA,1P,2014,0.0,364.588098
SANTA ANITA,1P,2015,0.0,364.588098
SANTA ANITA,1P,2016,0.0,364.030576
SANTA ANITA,1P,2017,0.0,364.030576
SANTA ANITA,1P,2018,0.0,453.21991
SANTA ANITA,1P,2019,0.0,453.219908
SANTA ANITA,1P,2020,0.0,786.989069
SANTA ANITA,1P,2021,0.0,786.984872
SANTA ANITA,1P,2022,0.0,807.794612
SANTA ANITA,1P,2023,0.0,807.794612
SANTA ANITA,1P,2024,0.0,0.0
SANTA ANITA,2P,2010,0.0,274.485028
SANTA ANITA,2P,2011,0.0,285.827851
SANTA ANITA,2P,2012,0.0,422.134718
SANTA ANITA,2P,2013,0.0,422.134718
SANTA ANITA,2P,2014,0.0,422.134718
SANTA ANITA,2P,2015,0.0,422.134718
SANTA ANITA,2P,2016,0.0,420.626278
SANTA ANITA,2P,2017,0.0,420.626278
SANTA ANITA,2P,2018,0.0,554.80212
SANTA ANITA,2P,2019,0.0,554.802121
SANTA ANITA,2P,2020,0.0,915.754984
SANTA ANITA,2P,2021,0.0,915.749846
SANTA ANITA,2P,2022,0.0,935.923495
SANTA ANITA,2P,2023,0.0,913.183464
SANTA ANITA,2P,2024,0.0,0.0
SANTA ANITA,3P,2010,0.0,282.438078
SANTA ANITA,3P,2011,0.0,309.238701
SANTA ANITA,3P,2012,0.0,458.055123
SANTA ANITA,3P,2013,0.0,458.055123
SANTA ANITA,3P,2014,0.0,458.055123
SANTA ANITA,3P,2015,0.0,458.055123
SANTA ANITA,3P,2016,0.0,453.76674
SANTA ANITA,3P,2017,0.0,453.76674
SANTA ANITA,3P,2018,0.0,608.174
SANTA ANITA,3P,2019,0.0,608.174003
SANTA ANITA,3P,2020,0.0,995.232898
SANTA ANITA,3P,2021,0.0,995.227265
SANTA ANITA,3P,2022,0.0,1016.389357
SANTA ANITA,3P,2023,0.0,971.490524
SANTA ANITA,3P,2024,0.0,0.0
SANTA FE,1P,2010,0.0,0.232945
SANTA FE,1P,2011,0.0,0.232945
SANTA FE,1P,2012,0.0,0.232945
SANTA FE,1P,2013,0.0,0.232945
SANTA FE,1P,2014,0.0,0.232945
SANTA FE,1P,2015,0.0,0.232945
SANTA FE,1P,2016,0.0,0.232945
SANTA FE,1P,2017,0.0,0.232945
SANTA FE,1P,2018,0.0,0.232945
SANTA FE,1P,2019,0.0,0.232945
SANTA FE,1P,2020,0.0,0.0
SANTA FE,2P,2010,0.0,0.232945
SANTA FE,2P,2011,0.0,0.232945
SANTA FE,2P,2012,0.0,0.232945
SANTA FE,2P,2013,0.0,0.232945
SANTA FE,2P,2014,0.0,0.232945
SANTA FE,2P,2015,0.0,0.232945
SANTA FE,2P,2016,0.0,0.232945
SANTA FE,2P,2017,0.0,0.232945
SANTA FE,2P,2018,0.0,0.232945
SANTA FE,2P,2019,0.0,0.232945
SANTA FE,2P,2020,0.0,0.0
SANTA FE,3P,2010,0.0,0.232945
SANTA FE,3P,2011,0.0,0.232945
SANTA FE,3P,2012,0.0,0.232945
SANTA FE,3P,2013,0.0,0.232945
SANTA FE,3P,2014,0.0,0.232945
SANTA FE,3P,2015,0.0,0.232945
SANTA FE,3P,2016,0.0,0.232945
SANTA FE,3P,2017,0.0,0.232945
SANTA FE,3P,2018,0.0,0.232945
SANTA FE,3P,2019,0.0,0.232945
SANTA FE,3P,2020,0.0,0.0
SANTA LUCIA,1P,2010,14.685811,28.075823
SANTA LUCIA,1P,2011,14.685811,28.075823
SANTA LUCIA,1P,2012,14.685811,28.075825
SANTA LUCIA,1P,2013,14.685811,18.843364
SANTA LUCIA,1P,2014,14.685811,7.342905
SANTA LUCIA,1P,2015,14.685811,7.342905
SANTA LUCIA,1P,2016,14.685811,7.342891
SANTA LUCIA,1P,2017,14.685811,7.342891
SANTA LUCIA,1P,2018,14.685811,7.342891
SANTA LUCIA,1P,2019,14.685811,7.342891
SANTA LUCIA,1P,2020,14.685811,7.342891
SANTA LUCIA,1P,2021,14.685675,7.342823
SANTA LUCIA,1P,2022,14.686391,7.343181
SANTA LUCIA,1P,2023,14.686391,7.343181
SANTA LUCIA,2P,2010,14.685811,28.075823
SANTA LUCIA,2P,2011,14.685811,28.075823
SANTA LUCIA,2P,2012,14.685811,28.075825
SANTA LUCIA,2P,2013,14.685811,18.843364
SANTA LUCIA,2P,2014,14.685811,7.342905
SANTA LUCIA,2P,2015,14.685811,7.342905
SANTA LUCIA,2P,2016,14.685811,7.342891
SANTA LUCIA,2P,2017,14.685811,7.342891
SANTA LUCIA,2P,2018,14.685811,7.342891
SANTA LUCIA,2P,2019,14.685811,7.342891
SANTA LUCIA,2P,2020,14.685811,7.342891
SANTA LUCIA,2P,2021,14.685675,7.342823
SANTA LUCIA,2P,2022,14.686391,7.343181
SANTA LUCIA,2P,2023,14.686391,7.343181
SANTA LUCIA,3P,2010,14.685811,28.075823
SANTA LUCIA,3P,2011,14.685811,28.075823
SANTA LUCIA,3P,2012,14.685811,28.075825
SANTA LUCIA,3P,2013,14.685811,18.843364
